hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
תַנְחֵֽם׃,H5148,ṯan·ḥêm.,can you guide,V‑Hifil‑Imperf‑2ms | 3mp,H5148,Job,38,6328
חֻקּ֣וֹת,H2708,ḥuq·qō·wṯ,the ordinances,N‑fpc,H2708,Job,38,6329
שָׁמָ֑יִם,H8064,šā·mā·yim;,of the heavens,N‑mp,H8064,Job,38,6330
אִם־,H518,’im-,Or,Conj,H518,Job,38,6331
תָּשִׂ֖ים,H7760,tā·śîm,can you set,V‑Qal‑Imperf‑2ms,H7760,Job,38,6332
מִשְׁטָר֣וֹ,H4896,miš·ṭā·rōw,their dominion,N‑msc | 3ms,H4896,Job,38,6333
בָאָֽרֶץ׃,H776,ḇā·’ā·reṣ.,over the earth,"Prep‑b, Art | N‑fs",H776,Job,38,6334
לָעָ֣ב,H5645,lā·‘āḇ,to the clouds,"Prep‑l, Art | N‑cs",H5645,Job,38,6335
קוֹלֶ֑ךָ,H6963,qō·w·le·ḵā;,your voice,N‑msc | 2ms,H6963,Job,38,6336
וְֽשִׁפְעַת־,H8229,wə·šip̄·‘aṯ-,that an abundance,Conj‑w | N‑fsc,H8229,Job,38,6337
מַ֥יִם,H4325,ma·yim,of water,N‑mp,H4325,Job,38,6338
תְּכַסֶּֽךָּ׃,H3680,tə·ḵas·se·kā.,may cover you,V‑Piel‑Imperf‑2ms | 2mse,H3680,Job,38,6339
בְּרָקִ֣ים,H1300,bə·rā·qîm,lightnings,N‑mp,H1300,Job,38,6340
וְיֵלֵ֑כוּ,H1980,wə·yê·lê·ḵū;,that they may go,Conj‑w | V‑Qal‑ConjImperf‑3mp,H1980,Job,38,6341
וְיֹאמְר֖וּ,H559,wə·yō·mə·rū,and say,Conj‑w | V‑Qal‑ConjImperf‑3mp,H559,Job,38,6342
הִנֵּֽנוּ׃,H2005,hin·nê·nū.,Here we [are],Interjection | 1cp,H2005,Job,38,6343
שָׁ֭ת,H7896,ṯ,has put,V‑Qal‑Perf‑3ms,H7896,Job,38,6344
בַּטֻּח֣וֹת,H2910,baṭ·ṭu·ḥō·wṯ,in the mind,"Prep‑b, Art | N‑fp",H2910,Job,38,6345
חָכְמָ֑ה,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Job,38,6346
א֤וֹ,H176,’ōw,Or,Conj,H176,Job,38,6347
מִֽי־,H4310,mî-,who,Interrog,H4310,Job,38,6348
נָתַ֖ן,H5414,nā·ṯan,has given,V‑Qal‑Perf‑3ms,H5414,Job,38,6349
לַשֶּׂ֣כְוִי,H7907,laś·śeḵ·wî,to the heart,"Prep‑l, Art | N‑ms",H7907,Job,38,6350
בִינָֽה׃,H998,ḇî·nāh.,understanding,N‑fs,H998,Job,38,6351
יְסַפֵּ֣ר,H5608,yə·sap·pêr,can number,V‑Piel‑Imperf‑3ms,H5608,Job,38,6352
שְׁחָקִ֣ים,H7834,šə·ḥā·qîm,the clouds,N‑mp,H7834,Job,38,6353
בְּחָכְמָ֑ה,H2451,bə·ḥā·ḵə·māh;,by wisdom,Prep‑b | N‑fs,H2451,Job,38,6354
וְנִבְלֵ֥י,H5035,wə·niḇ·lê,Or the bottles,Conj‑w | N‑mpc,H5035,Job,38,6355
שָׁ֝מַ֗יִם,H8064,"ma·yim,",of heaven,N‑mp,H8064,Job,38,6356
מִ֣י,H4310,mî,who,Interrog,H4310,Job,38,6357
יַשְׁכִּֽיב׃,H7901,yaš·kîḇ.,can pour out,V‑Hifil‑Imperf‑3ms,H7901,Job,38,6358
עָ֭פָר,H6083,‘ā·p̄ār,the dust,N‑ms,H6083,Job,38,6359
לַמּוּצָ֑ק,H4165,lam·mū·ṣāq;,in clumps,"Prep‑l, Art | N‑ms",H4165,Job,38,6360
וּרְגָבִ֥ים,H7263,ū·rə·ḡā·ḇîm,and the clods,Conj‑w | N‑mp,H7263,Job,38,6361
יְדֻבָּֽקוּ׃,H1692,yə·ḏub·bā·qū.,cling together,V‑Pual‑Imperf‑3mp,H1692,Job,38,6362
לְלָבִ֣יא,H3833,lə·lā·ḇî,for the lion,Prep‑l | N‑ms,H3833,Job,38,6363
טָ֑רֶף,H2964,ṭā·rep̄;,the prey,N‑ms,H2964,Job,38,6364
וְחַיַּ֖ת,H2416,wə·ḥay·yaṯ,Or the appetite,Conj‑w | N‑fsc,H2416,Job,38,6365
כְּפִירִ֣ים,H3715,kə·p̄î·rîm,of the young lions,N‑mp,H3715,Job,38,6366
תְּמַלֵּֽא׃,H4390,tə·mal·lê.,satisfy,V‑Piel‑Imperf‑2ms,H4390,Job,38,6367
יָשֹׁ֥חוּ,H7817,yā·šō·ḥū,they crouch,V‑Qal‑Imperf‑3mp,H7817,Job,38,6368
בַמְּעוֹנ֑וֹת,H4585,ḇam·mə·‘ō·w·nō·wṯ;,in [their] dens,"Prep‑b, Art | N‑fp",H4585,Job,38,6369
יֵשְׁב֖וּ,H3427,yê·šə·ḇū,[Or] lurk,V‑Qal‑Imperf‑3mp,H3427,Job,38,6370
בַסֻּכָּ֣ה,H5521,ḇas·suk·kāh,in their lairs,"Prep‑b, Art | N‑fs",H5521,Job,38,6371
לְמוֹ־,H3926,lə·mōw-,to,Prep,H3926,Job,38,6372
אָֽרֶב׃,H695,’ā·reḇ.,lie in wait,N‑ms,H695,Job,38,6373
יָכִ֥ין,H3559,yā·ḵîn,provides,V‑Hifil‑Imperf‑3ms,H3559,Job,38,6374
לָעֹרֵ֗ב,H6158,"lā·‘ō·rêḇ,",for the raven,"Prep‑l, Art | N‑ms",H6158,Job,38,6375
צֵ֫יד֥וֹ,H6718,ṣê·ḏōw,food,N‑msc | 3ms,H6718,Job,38,6376
כִּֽי־,H3588,kî-,when,Conj,H3588,Job,38,6377
(יְ֭לָדָיו),H3206,yə·lā·ḏāw,its young ones,N‑mpc | 3ms,H3206,Job,38,6378
אֶל־,H410,’el-,to,Prep,H410,Job,38,6379
אֵ֣ל,H413,’êl,God,N‑ms,H413,Job,38,6380
יְשַׁוֵּ֑עוּ,H7768,yə·šaw·wê·‘ū;,cry,V‑Piel‑Imperf‑3mp,H7768,Job,38,6381
יִ֝תְע֗וּ,H8582,"yiṯ·‘ū,",and wander about,V‑Qal‑Imperf‑3mp,H8582,Job,38,6382
לִבְלִי־,H1097,liḇ·lî-,for lack,Prep‑l | Adv,H1097,Job,38,6383
אֹֽכֶל׃,H400,’ō·ḵel.,of food,N‑ms,H400,Job,38,6384
עֵ֭ת,H6256,‘êṯ,the time when,N‑csc,H6256,Job,39,6385
לֶ֣דֶת,H3205,le·ḏeṯ,bear young,V‑Qal‑Inf,H3205,Job,39,6386
יַעֲלֵי־,H3277,ya·‘ă·lê-,the wild mountain goats,N‑mpc,H3277,Job,39,6387
סָ֑לַע,H5553,sā·la‘;,of the rock,N‑ms,H5553,Job,39,6388
חֹלֵ֖ל,H2342,ḥō·lêl,when gives birth,V‑Piel‑Inf,H2342,Job,39,6389
אַיָּל֣וֹת,H355,’ay·yā·lō·wṯ,the deer,N‑fp,H355,Job,39,6390
תִּשְׁמֹֽר׃,H8104,tiš·mōr.,[Or] can you mark,V‑Qal‑Imperf‑2ms,H8104,Job,39,6391
יְרָחִ֣ים,H3391,yə·rā·ḥîm,the months,N‑mp,H3391,Job,39,6392
תְּמַלֶּ֑אנָה,H4390,tə·mal·le·nāh;,[that] they fulfill,V‑Piel‑Imperf‑3fp,H4390,Job,39,6393
וְ֝יָדַ֗עְתָּ,H3045,"wə·yā·ḏa‘·tā,",Or do you know,Conj‑w | V‑Qal‑ConjPerf‑2ms,H3045,Job,39,6394
עֵ֣ת,H6256,‘êṯ,the time,N‑cs,H6256,Job,39,6395
לִדְתָּֽנָה׃,H3205,liḏ·tā·nāh.,when they bear young,V‑Qal‑Inf | 3fp,H3205,Job,39,6396
יַלְדֵיהֶ֣ן,H3206,yal·ḏê·hen,their young,N‑mpc | 3fp,H3206,Job,39,6397
תְּפַלַּ֑חְנָה,H6398,tə·p̄al·laḥ·nāh;,they bring forth,V‑Piel‑Imperf‑3fp,H6398,Job,39,6398
חֶבְלֵיהֶ֥ם,H2256,ḥeḇ·lê·hem,their offspring,N‑mpc | 3mp,H2256,Job,39,6399
תְּשַׁלַּֽחְנָה׃,H7971,tə·šal·laḥ·nāh.,they deliver,V‑Piel‑Imperf‑3fp,H7971,Job,39,6400
בְ֭נֵיהֶם,H1121,ḇə·nê·hem,their young ones,N‑mpc | 3mp,H1121,Job,39,6401
יִרְבּ֣וּ,H7235,yir·bū,they grow strong,V‑Qal‑Imperf‑3mp,H7235,Job,39,6402
בַבָּ֑ר,H1250,ḇab·bār;,with grain,"Prep‑b, Art | N‑ms",H1250,Job,39,6403
יָ֝צְא֗וּ,H3318,"yā·ṣə·’ū,",they depart,V‑Qal‑Perf‑3cp,H3318,Job,39,6404
וְלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,39,6405
שָׁ֥בוּ,H7725,šā·ḇū,do return,V‑Qal‑Perf‑3cp,H7725,Job,39,6406
שִׁלַּ֣ח,H7971,šil·laḥ,set,V‑Piel‑Perf‑3ms,H7971,Job,39,6407
פֶּ֣רֶא,H6501,pe·re,the wild donkey,N‑ms,H6501,Job,39,6408
חָפְשִׁ֑י,H2670,ḥā·p̄ə·šî;,free,Adj‑ms,H2670,Job,39,6409
וּמֹסְר֥וֹת,H4147,ū·mō·sə·rō·wṯ,and the bonds,Conj‑w | N‑mpc,H4147,Job,39,6410
עָ֝ר֗וֹד,H6171,"‘ā·rō·wḏ,",of the onager,N‑ms,H6171,Job,39,6411
מִ֣י,H4310,mî,who,Interrog,H4310,Job,39,6412
פִתֵּֽחַ׃,H6605,p̄it·tê·aḥ.,loosed,V‑Piel‑Perf‑3ms,H6605,Job,39,6413
שַׂ֣מְתִּי,H7760,śam·tî,I have made,V‑Qal‑Perf‑1cs,H7760,Job,39,6414
עֲרָבָ֣ה,H6160,‘ă·rā·ḇāh,the wilderness,N‑fs,H6160,Job,39,6415
בֵית֑וֹ,H1004,ḇê·ṯōw;,home,N‑msc | 3ms,H1004,Job,39,6416
וּֽמִשְׁכְּנוֹתָ֥יו,H4908,ū·miš·kə·nō·w·ṯāw,and his dwelling,Conj‑w | N‑mpc | 3ms,H4908,Job,39,6417
מְלֵֽחָה׃,H4420,mə·lê·ḥāh.,the barren land,N‑fs,H4420,Job,39,6418
לַהֲמ֣וֹן,H1995,la·hă·mō·wn,the tumult,Prep‑l | N‑msc,H1995,Job,39,6419
קִרְיָ֑ה,H7151,qir·yāh;,of the city,N‑fs,H7151,Job,39,6420
תְּשֻׁא֥וֹת,H8663,tə·šu·’ō·wṯ,the shouts,N‑fpc,H8663,Job,39,6421
נ֝וֹגֵ֗שׂ,H5065,"nō·w·ḡêś,",of the driver,V‑Qal‑Prtcpl‑ms,H5065,Job,39,6422
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,39,6423
יִשְׁמָֽע׃,H8085,yiš·mā‘.,He does heed,V‑Qal‑Imperf‑3ms,H8085,Job,39,6424
הָרִ֣ים,H2022,hā·rîm,of the mountains,N‑mp,H2022,Job,39,6425
מִרְעֵ֑הוּ,H4829,mir·‘ê·hū;,[is] his pasture,N‑msc | 3ms,H4829,Job,39,6426
וְאַחַ֖ר,H310,wə·’a·ḥar,and after,Conj‑w | Prep,H310,Job,39,6427
כָּל־,H3605,kāl-,every,N‑msc,H3605,Job,39,6428
יָר֣וֹק,H3387,yā·rō·wq,green thing,N‑ms,H3387,Job,39,6429
יִדְרֽוֹשׁ׃,H1875,yiḏ·rō·wōš.,he searches,V‑Qal‑Imperf‑3ms,H1875,Job,39,6430
רֵּ֣ים‪‬,H7214,rêm,the wild ox,N‑ms,H7214,Job,39,6431
עָבְדֶ֑ךָ,H5647,‘ā·ḇə·ḏe·ḵā;,to serve you,V‑Qal‑Inf | 2ms,H5647,Job,39,6432
אִם־,H518,’im-,Or,Conj,H518,Job,39,6433
יָ֝לִ֗ין,H3885,"yā·lîn,",will he bed,V‑Qal‑Imperf‑3ms,H3885,Job,39,6434
עַל־,H5921,‘al-,by,Prep,H5921,Job,39,6435
אֲבוּסֶֽךָ׃,H18,’ă·ḇū·se·ḵā.,your manger,N‑msc | 2ms,H18,Job,39,6436
רֵ֭ים,H7214,rêm,the wild ox,N‑ms,H7214,Job,39,6437
בְּתֶ֣לֶם,H8525,bə·ṯe·lem,in the furrow,Prep‑b | N‑msc,H8525,Job,39,6438
עֲבֹת֑וֹ,H5688,‘ă·ḇō·ṯōw;,with ropes,N‑csc | 3ms,H5688,Job,39,6439
אִם־,H518,’im-,Or,Conj,H518,Job,39,6440
יְשַׂדֵּ֖ד,H7702,yə·śad·dêḏ,will he plow,V‑Piel‑Imperf‑3ms,H7702,Job,39,6441
עֲמָקִ֣ים,H6010,‘ă·mā·qîm,the valleys,N‑mp,H6010,Job,39,6442
אַחֲרֶֽיךָ׃,H310,’a·ḥă·re·ḵā.,behind you,Prep | 2ms,H310,Job,39,6443
כִּי־,H3588,kî-,because,Conj,H3588,Job,39,6444
רַ֣ב,H7227,raḇ,great,Adj‑ms,H7227,Job,39,6445
כֹּח֑וֹ,H3581,kō·ḥōw;,his strength [is],N‑msc | 3ms,H3581,Job,39,6446
וְתַעֲזֹ֖ב,H5800,wə·ṯa·‘ă·zōḇ,Or will you leave,Conj‑w | V‑Qal‑ConjImperf‑2ms,H5800,Job,39,6447
אֵלָ֣יו,H413,’ê·lāw,to him,Prep | 3ms,H413,Job,39,6448
יְגִיעֶֽךָ׃,H3018,yə·ḡî·‘e·ḵā.,your labor,N‑msc | 2ms,H3018,Job,39,6449
כִּי־,H3588,kî-,to,Conj,H3588,Job,39,6450
(יָשִׁ֣יב),H7725,yā·šîḇ,bring home,V‑Hifil‑Imperf‑3ms,H7725,Job,39,6451
זַרְעֶ֑ךָ,H2233,zar·‘e·ḵā;,your grain,N‑msc | 2ms,H2233,Job,39,6452
וְֽגָרְנְךָ֥,H1637,wə·ḡā·rə·nə·ḵā,and to your threshing floor,Conj‑w | N‑fsc | 2ms,H1637,Job,39,6453
יֶאֱסֹֽף׃,H622,ye·’ĕ·sōp̄.,gather it,V‑Qal‑Imperf‑3ms,H622,Job,39,6454
רְנָנִ֥ים,H7443,rə·nā·nîm,of the ostrich,N‑mp,H7443,Job,39,6455
נֶעֱלָ֑סָה,H5965,ne·‘ĕ·lā·sāh;,wave proudly,V‑Nifal‑Perf‑3fs,H5965,Job,39,6456
אִם־,H518,’im-,but,Conj,H518,Job,39,6457
אֶ֝בְרָ֗ה,H84,"’eḇ·rāh,",the pinions,N‑fs,H84,Job,39,6458
חֲסִידָ֥ה,H2624,ḥă·sî·ḏāh,of a stork,N‑fs,H2624,Job,39,6459
וְנֹצָֽה׃,H5133,wə·nō·ṣāh.,and feathers,Conj‑w | N‑fs,H5133,Job,39,6460
תַעֲזֹ֣ב,H5800,ṯa·‘ă·zōḇ,she leaves,V‑Qal‑Imperf‑3fs,H5800,Job,39,6461
לָאָ֣רֶץ,H776,lā·’ā·reṣ,on the ground,"Prep‑l, Art | N‑fs",H776,Job,39,6462
בֵּצֶ֑יהָ,H1000,bê·ṣe·hā;,her eggs,N‑fpc | 3fs,H1000,Job,39,6463
וְֽעַל־,H5921,wə·‘al-,and in,Conj‑w | Prep,H5921,Job,39,6464
עָפָ֥ר,H6083,‘ā·p̄ār,the dust,N‑ms,H6083,Job,39,6465
תְּחַמֵּֽם׃,H2552,tə·ḥam·mêm.,warms them,V‑Piel‑Imperf‑3fs,H2552,Job,39,6466
כִּי־,H3588,kî-,that,Conj,H3588,Job,39,6467
רֶ֣גֶל,H7272,re·ḡel,a foot,N‑fs,H7272,Job,39,6468
תְּזוּרֶ֑הָ,H2115,tə·zū·re·hā;,may crush them,V‑Qal‑Imperf‑3fs | 3fs,H2115,Job,39,6469
וְחַיַּ֖ת,H2416,wə·ḥay·yaṯ,Or that a beast,Conj‑w | N‑fsc,H2416,Job,39,6470
הַשָּׂדֶ֣ה,H7704,haś·śā·ḏeh,wild,Art | N‑ms,H7704,Job,39,6471
תְּדוּשֶֽׁהָ׃,H1758,tə·ḏū·še·hā.,may break them,V‑Qal‑Imperf‑3fs | 3fs,H1758,Job,39,6472
בָּנֶ֣יהָ,H1121,bā·ne·hā,her young,N‑mpc | 3fs,H1121,Job,39,6473
לְּלֹא־,H3808,lə·lō-,as though not,Prep‑l | Adv‑NegPrt,H3808,Job,39,6474
לְרִ֖יק,H7385,lə·rîq,in vain,Prep‑l | N‑ms,H7385,Job,39,6475
יְגִיעָ֣הּ,H3018,yə·ḡî·‘āh,Her labor is,N‑msc | 3fs,H3018,Job,39,6476
בְּלִי־,H1097,bə·lî-,without,Adv,H1097,Job,39,6477
פָֽחַד׃,H6343,p̄ā·ḥaḏ.,concern,N‑ms,H6343,Job,39,6478
הִשָּׁ֣הּ,H5382,hiš·šāh,deprived her,V‑Hifil‑Perf‑3ms | 3fs,H5382,Job,39,6479
אֱל֣וֹהַּ,H433,’ĕ·lō·w·ah,God,N‑ms,H433,Job,39,6480
חָכְמָ֑ה,H2451,ḥāḵ·māh,of wisdom,N‑fs,H2451,Job,39,6481
וְלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,39,6482
חָ֥לַק,H2505,ḥā·laq,did endow,V‑Qal‑Perf‑3ms,H2505,Job,39,6483
בַּבִּינָֽה׃,H998,bab·bî·nāh.,with understanding,"Prep‑b, Art | N‑fs",H998,Job,39,6484
בַּמָּר֣וֹם,H4791,bam·mā·rō·wm,on high,"Prep‑b, Art | N‑ms",H4791,Job,39,6485
תַּמְרִ֑יא,H4754,tam·rî;,she lifts herself,V‑Hifil‑Imperf‑3fs,H4754,Job,39,6486
תִּֽשְׂחַ֥ק,H7832,tiś·ḥaq,she scorns,V‑Qal‑Imperf‑3fs,H7832,Job,39,6487
לַ֝סּ֗וּס,H5483,"las·sūs,",the horse,"Prep‑l, Art | N‑ms",H5483,Job,39,6488
וּלְרֹֽכְבֽוֹ׃,H7392,ū·lə·rō·ḵə·ḇōw.,and its rider,"Conj‑w, Prep‑l | V‑Qal‑Prtcpl‑msc | 3ms",H7392,Job,39,6489
לַסּ֣וּס,H5483,las·sūs,the horse,"Prep‑l, Art | N‑ms",H5483,Job,39,6490
גְּבוּרָ֑ה,H1369,gə·ḇū·rāh;,strength,N‑fs,H1369,Job,39,6491
הֲתַלְבִּ֖ישׁ,H3847,hă·ṯal·bîš,have you clothed,V‑Hifil‑Imperf‑2ms,H3847,Job,39,6492
צַוָּאר֣וֹ,H6677,ṣaw·wā·rōw,his neck,N‑msc | 3ms,H6677,Job,39,6493
רַעְמָֽה׃,H7483,ra‘·māh.,with thunder,N‑fs,H7483,Job,39,6494
כָּאַרְבֶּ֑ה,H697,kā·’ar·beh;,like a locust,"Prep‑k, Art | N‑ms",H697,Job,39,6495
ה֖וֹד,H1935,hō·wḏ,majestic,N‑msc,H1935,Job,39,6496
נַחְר֣וֹ,H5170,naḥ·rōw,His snorting,N‑msc | 3ms,H5170,Job,39,6497
אֵימָֽה׃,H367,’ê·māh.,[strikes] terror,N‑fs,H367,Job,39,6498
בָ֭עֵמֶק,H6010,ḇā·‘ê·meq,in the valley,"Prep‑b, Art | N‑ms",H6010,Job,39,6499
וְיָשִׂ֣ישׂ,H7797,wə·yā·śîś,and rejoices,Conj‑w | V‑Qal‑ConjImperf‑3ms,H7797,Job,39,6500
בְּכֹ֑חַ,H3581,bə·ḵō·aḥ;,in [his] strength,Prep‑b | N‑ms,H3581,Job,39,6501
יֵ֝צֵ֗א,H3318,"yê·ṣê,",He gallops,V‑Qal‑Imperf‑3ms,H3318,Job,39,6502
לִקְרַאת־,H7125,liq·raṯ-,into the clash,Prep‑l | V‑Qal‑Inf,H7125,Job,39,6503
נָֽשֶׁק׃,H5402,nā·šeq.,of arms,N‑ms,H5402,Job,39,6504
לְ֭פַחַד,H6343,lə·p̄a·ḥaḏ,at fear,Prep‑l | N‑ms,H6343,Job,39,6505
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Job,39,6506
יֵחָ֑ת,H2865,yê·ḥāṯ;,is frightened,V‑Nifal‑Imperf‑3ms,H2865,Job,39,6507
וְלֹֽא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Job,39,6508
יָ֝שׁ֗וּב,H7725,"yā·šūḇ,",does he turn back,V‑Qal‑Imperf‑3ms,H7725,Job,39,6509
מִפְּנֵי־,H6440,mip·pə·nê-,from,Prep‑m | N‑mpc,H6440,Job,39,6510
חָֽרֶב׃,H2719,ḥā·reḇ.,the sword,N‑fs,H2719,Job,39,6511
תִּרְנֶ֣ה,H7439,tir·neh,rattles,V‑Qal‑Imperf‑3fs,H7439,Job,39,6512
אַשְׁפָּ֑ה,H827,’aš·pāh;,the quiver,N‑fs,H827,Job,39,6513
לַ֖הַב,H3851,la·haḇ,glittering,N‑msc,H3851,Job,39,6514
חֲנִ֣ית,H2595,ḥă·nîṯ,the spear,N‑fs,H2595,Job,39,6515
וְכִידֽוֹן׃,H3591,wə·ḵî·ḏō·wn.,and javelin,Conj‑w | N‑ms,H3591,Job,39,6516
וְ֭רֹגֶז,H7267,wə·rō·ḡez,and rage,Conj‑w | N‑ms,H7267,Job,39,6517
יְגַמֶּא־,H1572,yə·ḡam·me-,He devours,V‑Piel‑Imperf‑3ms,H1572,Job,39,6518
אָ֑רֶץ,H776,’ā·reṣ;,the distance,N‑fs,H776,Job,39,6519
וְלֹֽא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Job,39,6520
יַ֝אֲמִ֗ין,H539,"ya·’ă·mîn,",does he come to a halt,V‑Hifil‑Imperf‑3ms,H539,Job,39,6521
כִּי־,H3588,kî-,because,Conj,H3588,Job,39,6522
ק֥וֹל,H6963,qō·wl,of the sound,N‑msc,H6963,Job,39,6523
שׁוֹפָֽר׃,H7782,šō·w·p̄ār.,of a trumpet,N‑ms,H7782,Job,39,6524
שֹׁפָ֨ר ׀,H7782,šō·p̄ār,the [blast of] the trumpet,N‑ms,H7782,Job,39,6525
יֹ֘אמַ֤ר,H559,yō·mar,he says,V‑Qal‑Imperf‑3ms,H559,Job,39,6526
הֶאָ֗ח,H1889,"he·’āḥ,",Aha,Interjection,H1889,Job,39,6527
וּֽ֭מֵרָחוֹק,H7350,ū·mê·rā·ḥō·wq,and from afar,"Conj‑w, Prep‑m | Adj‑ms",H7350,Job,39,6528
יָרִ֣יחַ,H7306,yā·rî·aḥ,He smells,V‑Hifil‑Imperf‑3ms,H7306,Job,39,6529
מִלְחָמָ֑ה,H4421,mil·ḥā·māh;,the battle,N‑fs,H4421,Job,39,6530
רַ֥עַם,H7482,ra·‘am,the thunder,N‑msc,H7482,Job,39,6531
שָׂ֝רִים,H8269,rîm,of captains,N‑mp,H8269,Job,39,6532
וּתְרוּעָֽה׃,H8643,ū·ṯə·rū·‘āh.,and shouting,Conj‑w | N‑fs,H8643,Job,39,6533
יַֽאֲבֶר־,H82,ya·’ă·ḇer-,fly,V‑Hifil‑Imperf.Jus‑3ms,H82,Job,39,6534
נֵ֑ץ,H5322,nêṣ;,the hawk,N‑ms,H5322,Job,39,6535
יִפְרֹ֖שׂ,H6566,yip̄·rōś,[And] spread,V‑Qal‑Imperf‑3ms,H6566,Job,39,6536
(כְּנָפָ֣יו),H3671,kə·nā·p̄āw,its wings,N‑fpc | 3ms,H3671,Job,39,6537
לְתֵימָֽן׃,H8486,lə·ṯê·mān.,toward the south,Prep‑l | N‑fs,H8486,Job,39,6538
עַל־,H5921,‘al-,at,Prep,H5921,Job,39,6539
פִּ֭יךָ,H6310,pî·ḵā,your command,N‑msc | 2ms,H6310,Job,39,6540
יַגְבִּ֣יהַּ,H1361,yaḡ·bî·ah,and Does mount up,V‑Hifil‑Imperf‑3ms,H1361,Job,39,6541
נָ֑שֶׁר,H5404,nā·šer;,the eagle,N‑ms,H5404,Job,39,6542
וְ֝כִ֗י,H3588,"wə·ḵî,",and,Conj‑w | Conj,H3588,Job,39,6543
יָרִ֥ים,H7311,yā·rîm,make on high,V‑Hifil‑Imperf‑3ms,H7311,Job,39,6544
קִנּֽוֹ׃,H7064,qin·nōw.,its nest,N‑msc | 3ms,H7064,Job,39,6545
יִ֭שְׁכֹּן,H7931,yiš·kōn,it dwells,V‑Qal‑Imperf‑3ms,H7931,Job,39,6546
וְיִתְלֹנָ֑ן,H3885,wə·yiṯ·lō·nān;,and resides,Conj‑w | V‑Hitpael‑ConjImperf‑3ms,H3885,Job,39,6547
עַֽל־,H5921,‘al-,On,Prep,H5921,Job,39,6548
שֶׁן־,H8127,šen-,the crag of,N‑csc,H8127,Job,39,6549
סֶ֝֗לַע,H5553,"se·la‘,",the rocks,N‑ms,H5553,Job,39,6550
וּמְצוּדָֽה׃,H4686,ū·mə·ṣū·ḏāh.,and the stronghold,Conj‑w | N‑fs,H4686,Job,39,6551
חָֽפַר־,H2658,ḥā·p̄ar-,it spies out,V‑Qal‑Perf‑3ms,H2658,Job,39,6552
אֹ֑כֶל,H400,’ō·ḵel;,the food,N‑ms,H400,Job,39,6553
לְ֝מֵרָח֗וֹק,H7350,"lə·mê·rā·ḥō·wq,",from afar,"Prep‑l, Prep‑m | Adj‑ms",H7350,Job,39,6554
עֵינָ֥יו,H5869,‘ê·nāw,Its eyes,N‑cdc | 3ms,H5869,Job,39,6555
יַבִּֽיטוּ׃,H5027,yab·bî·ṭū.,observe,V‑Hifil‑Imperf‑3mp,H5027,Job,39,6556
(וְאֶפְרֹחָ֥יו),H667,wə·’ep̄·rō·ḥāw,Its chicks,Conj‑w | N‑mpc | 3ms,H667,Job,39,6557
יְעַלְעוּ־,H5966,yə·‘al·‘ū-,suck up,V‑Piel‑Imperf‑3mp,H5966,Job,39,6558
דָ֑ם,H1818,ḏām;,blood,N‑ms,H1818,Job,39,6559
וּבַאֲשֶׁ֥ר,H834,ū·ḇa·’ă·šer,and where,"Conj‑w, Prep‑b | Pro‑r",H834,Job,39,6560
חֲ֝לָלִ֗ים,H2491,"ḥă·lā·lîm,",the slain [are],N‑mp,H2491,Job,39,6561
שָׁ֣ם,H8033,šām,there,Adv,H8033,Job,39,6562
הֽוּא׃,H1931,hū.,it [is],Pro‑3ms,H1931,Job,39,6563
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Job,40,6564
אֶת־,H853,’eṯ-,-,DirObjM,H853,Job,40,6565
אִיּ֗וֹב,H347,"’î·yō·wḇ,",Job,N‑proper‑ms,H347,Job,40,6566
וַיֹּאמַֽר׃,H559,way·yō·mar.,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Job,40,6567
עִם־,H5973,‘im-,with,Prep,H5973,Job,40,6568
שַׁדַּ֣י,H7706,šad·day,the Almighty,N‑proper‑ms,H7706,Job,40,6569
יִסּ֑וֹר,H3250,yis·sō·wr;,correct [Him],N‑ms,H3250,Job,40,6570
מוֹכִ֖יחַ,H3198,mō·w·ḵî·aḥ,He who rebukes,V‑Hifil‑Prtcpl‑ms,H3198,Job,40,6571
אֱל֣וֹהַּ,H433,’ĕ·lō·w·ah,God,N‑ms,H433,Job,40,6572
יַעֲנֶֽנָּה׃,H6030,ya·‘ă·nen·nāh.,let him answer it,V‑Qal‑Imperf‑3ms | 3fse,H6030,Job,40,6573
אִיּ֥וֹב,H347,’î·yō·wḇ,Job,N‑proper‑ms,H347,Job,40,6574
אֶת־,H853,’eṯ-,-,DirObjM,H853,Job,40,6575
יְהוָ֗ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Job,40,6576
